"State","Region","City","Purpose","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228"
"B","BE","BED","Oth",0,0.9301389,13.1211819,6.3224402,0,7.144545,0,0,2.324222,4.6889837,0,0,0,0,0,1.9452455,0.882301,0,4.8054518,0,1.5207336,0,0.952821,15.0969509,6.183608,1.9636067,15.9586971,0,0,0,0,9.5178315,0,0,6.748252,1.5619506,4.615782,9.55077,28.1612585,0.8022274,1.31381,4.4835136,0,0,0,8.7031266,0,9.9847844,0,406.3655938,0,9.2814771,2.133152,9.9258152,18.3151552,0,2.1321036,16.77054,0,4.1154292,0,0,181.8140016,8.2646694,0,6.3168276,3.5530191,6.4038621,0,40.9572888,0,3.567116,1.7727296,0,0,5.587023,0,104.6557743,3.9381843,5.0845374,0,28.2939145,0,9.9278074,0,0,68.1189983,13.8379872,0,1.8119985,12.2914768,0.760176,0,2.6691728,11.5919956,0,0,2.350443,14.665147,0,0,45.90696,3.637632,0,0,3.028456,6.830678,6.597058,24.9217458,11.0664505,0,0,2.8829427,0,0,1.9443971,9.2868995,0,0,0,0,9.6355666,7.924207,2.7077289,1.5518569,0,0,2.2651468,0,0,2.0861034,0,0,0,0,0.9536216,8.8939873,21.5200287,2.1146455,0,0,4.4765891,7.7096484,0,0,0,0,10.3328424,2.5551431,5.4545134,7.2088618,13.800009,12.0049924,0,0,0,6.9102186,0,1.0435851,12.0323096,39.5994263,67.9038982,17.8727465,241.8616605,15.0772766,0,11.0822998,1.6125718,11.4232684,6.4620377,61.4449478,37.5266696,1.2405788,0,0,3.8325707,9.732647,0,18.2431548,0,3.7519692,10.0763484,11.5477783,24.3254584,11.4352459,0,9.0174243,13.8755094,1.4372051,5.8097324,3.2260846,1.7116186,5.7835641,4.0733749,2.342537,8.6640599,10.2059132,3.1724128,8.1312283,10.0450389,15.7210705,44.0140324,7.5291053,0,11.964106,0,32.0665566,0,32.8998273,8.4902379,11.3015532,0,17.998387,17.9936361,65.0476599,0,26.8773327,0,0,0,6.826962,5.3743086,13.0501666,5.6900169,17.092583,76.5343724,5.3429418,0
"B","BE","BEE","Hol",2.1301752,8.3332265,0,28.7490723,12.0055253,5.715636,0,0,0,27.2169381,12.4213452,1.2343339,15.0383814,15.4346694,0,15.2325138,9.703551,0,3.3711909,18.3149,0,3.4126141,3.4920874,7.9471645,3.2517662,0,9.4613548,9.8390328,3.3381551,1.7868828,11.8882579,0,23.5873405,25.5625896,2.3554419,2.9416081,13.4846791,18.7195083,1.3913492,31.6858057,4.5593375,11.1904701,7.3583101,0,0,27.7981426,12.2924602,0,8.8339586,21.3526821,9.5421309,0,18.9234671,9.6427674,1.6161664,0,10.2620708,5.2595038,7.300124,34.2920553,20.3946356,8.895057,0,1.365301,11.5149861,17.9434416,9.6182054,7.4212725,0,6.949258,18.0697396,11.3818175,30.3519084,0,23.724794,20.4395106,20.1481868,5.516509,5.0485938,10.1438861,12.8329425,6.9529407,0,12.0865896,26.3725396,8.4355825,21.2309456,5.0353238,11.9637409,15.1564393,13.5949418,0,13.2598581,9.3904199,0,13.7127204,13.036701,10.998581,10.725854,15.244423,0,19.793726,8.616068,3.749998,0,3.864248,0,4.469145,33.5340422,0,0,4.5553995,21.4713918,18.7142423,23.8416882,0.8345403,9.7435931,16.7434283,15.1052328,6.1329732,138.9574192,6.7664113,8.2506574,19.1823266,0,32.2626116,9.2170795,6.9357816,28.3330075,3.0499125,24.8942223,12.0015722,47.565591,18.9236255,10.0183046,4.9663035,0.6878931,0,40.2116845,0,2.9802224,30.0910265,0,13.0239045,16.9584814,8.9362534,0,17.1984947,12.5436771,2.6538604,5.7029578,28.9378882,12.1726599,0,32.7092537,4.1004855,29.4273283,0,43.2460218,3.9003985,39.077769,7.5391281,0.8142664,0,5.6903065,21.2077884,11.1447527,5.3517661,58.8175836,15.4076421,15.8405925,32.4409088,12.1257983,11.6480952,0,24.5019061,14.0017244,14.3645737,67.1415533,3.220835,2.3603357,0,30.7722491,40.2655942,0,0,6.1618752,0,7.0909504,9.9426956,11.0127082,12.5286266,3.3663468,4.1311014,3.1838452,24.4020663,7.5911077,2.0472677,6.2263235,9.6317839,7.769078,0.9803806,37.2225693,13.8413404,28.8777931,13.3308929,15.2196695,11.4806166,13.8000369,7.2210276,14.9155522,0,6.1824219,10.4856524,17.693039,33.4670095,12.4193517,2.1190776,14.6048864,48.182829,14.3450847,40.0998005,38.6815776,19.9037072,22.7206712,25.0056103,9.1743575,8.3625115
"B","BE","BEE","Vis",22.4458975,3.1823648,4.4379838,19.5864954,4.6025192,2.5135202,0,22.3797499,18.9457581,14.9141062,19.6130822,36.7614883,58.652298,17.8537259,17.6287684,6.3795564,23.0122839,4.3411269,29.1093023,52.5729661,36.1380805,16.8644201,8.0147219,1.7176923,34.2533693,14.2956182,30.3368178,24.7791681,0.7040758,9.0599192,3.5314862,36.2336233,38.9689764,22.3340609,9.278303,17.2507016,27.4920608,4.1617873,5.3348834,11.467612,20.1332292,31.6636816,45.7736943,2.8322458,5.8794584,8.1088782,12.6697898,25.4751161,75.1270761,42.085184,15.4442917,1.3333864,57.6865336,2.5183403,27.2177681,38.7043358,27.5067458,3.6828358,17.1984576,70.8566366,57.3483181,42.294335,24.8848884,27.1173245,34.444567,13.6995658,18.0440282,21.7776627,24.305026,8.759291,2.984677,12.0479563,76.7380674,26.8058442,43.1252506,2.6194253,41.1225752,0,0,8.2993221,16.8272106,7.2302823,78.9181792,9.8900371,28.9083581,39.5765185,22.2234785,10.8312335,34.3490357,6.3126676,0,8.2776331,5.0838594,15.1086921,18.6041667,32.4464447,42.950673,1.785075,14.887901,10.869358,21.42121,29.695999,19.644726,12.577311,13.813211,4.090733,25.001799,35.114112,43.4091595,6.6924394,101.3277522,31.1265504,21.0601117,9.3012464,4.5935389,5.0209593,7.5800202,1.8846451,8.9509753,16.1316605,8.1003073,13.0915086,27.8280741,14.4175248,11.1949011,18.0613052,25.3347993,6.2947993,22.6570252,13.8008057,8.1879837,29.9399388,60.9772506,16.5886336,3.8388794,10.3559411,12.2168051,17.6796598,5.8879235,7.7247139,23.7027098,11.8444217,5.0389675,13.9505251,5.9779233,4.5514341,4.4868252,1.8829068,2.4984087,0,17.8887018,8.0052926,27.1806448,20.0535464,17.8515739,47.3422035,29.9858813,1.9698751,7.3727015,7.8036556,20.4161448,6.5470298,6.2818119,2.0339965,3.7935377,27.8698838,39.8823887,21.8788745,60.6168473,24.994346,19.2356672,17.1355217,10.5076185,42.7722641,17.6395112,2.5865844,11.4331485,25.9477399,13.6320213,18.0231573,26.3669131,20.4041298,4.112664,13.4590889,10.5053757,12.5517401,7.8713209,13.236506,43.2948121,33.5006024,21.5005473,23.5817345,12.822777,12.1025996,43.9053188,17.990954,11.5477328,18.1897726,38.7191265,5.5516747,17.8971833,0.8508796,15.9571946,108.4453344,41.0221361,33.7368024,20.2026993,22.2445825,19.5000518,17.7709428,10.3123285,4.757729,25.1694035,20.5176377,15.9139428,1.1541461,24.6411916,34.8696059,16.500001,32.8593057,38.8222229,20.1518192,42.5663764,38.3840668,14.6383213,0,89.4158187,58.0252378
"B","BE","BEE","Bus",0,0,0,2.9742603,51.4657645,3.9587142,0,0,0,3.9572838,3.3907872,0,3.8407565,0,0,0,0,4.6796898,6.7423818,0,0,4.8142043,5.5414969,0,0,10.4919573,0,0,0,0,0,0.8687423,8.9582696,0,0,10.5868345,0,13.8014608,3.6411246,9.3127776,0,6.419445,0,25.220214,6.5682239,17.2862836,2.1948034,0,11.823818,0,1.3342136,0,0,0,0,0,0,0,0,0,30.2746037,0,1.7776959,8.3818947,4.909367,0,0,0,0,0.9368422,0,0,0.9288489,4.8504566,1.618129,0,0,0,15.2894186,0,0,11.5263672,0,0,0,3.8589142,1.3105043,4.57368,0,17.860845,10.9859862,0,0,18.5320055,30.9848501,0,0,0,2.704194,19.742594,0,0,0,6.139505,0,0,0,0,0,0,0,0,14.1386879,17.1878729,0,9.2999525,0,8.9403844,9.1190423,10.0519112,0,10.5079084,1.8652967,0,7.8517096,0,10.9507932,4.1067324,14.3974537,0,2.4555039,0,7.1871025,2.0374811,0,0,3.2234803,2.3476839,0,0,0,0.8439032,0,0,0,0,0,0,0,0,0,0,0,22.1545658,29.4946686,7.0929825,0,0,12.3391558,0,0,13.3850874,12.3711253,12.1339316,0,14.6566926,9.1640785,0,0,0,2.8507201,6.0424105,3.0188892,38.5189596,39.3205245,0,8.807396,4.4091243,2.3388048,0,0,0,3.9723741,8.4884117,0,9.0805846,0,0,0,0,30.6224984,1.9561048,0,0,0,0,0,0,0,0,0,9.6124502,2.9052112,0,0,0,5.236859,0,27.469474,0,0,8.8640204,35.1533418,3.2123324,55.3820675,0,0,0,2.3394812,0,5.3534649,0,15.8036496,7.5866892,23.3152565,0,0,32.6732583
"B","BE","BEE","Oth",0,2.3867736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6985396,0,0,0,0,0,0,13.1547736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6328602,8.959119,0,0,0,0,0,0,0,0,0,0,0,9.2060895,0,0,0,0,0,0,0,0,0,0,6.6145225,0,4.6035484,0,0,0,0,4.2860316,0,0,12.9779583,0,0,0,0,0,0,0,0,0,0,7.301144,0,0,0.616379,0,0,1.590188,0,0,0,0,0,0,1.8971,0,0,0,0,0,0,2.626291,3.5962275,0,0,0,17.261442,0,0,0,0,0,0,0,0,0,0,25.7651505,0,0,0,13.7132216,0,0,0,0,0,0,0,0,0,0,0,0,10.6594684,7.1003687,0,0,0,10.9705047,0.6634533,8.1307389,0,0,0,0,6.6471118,0.8692289,0,0,0,0,8.4899982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7243066,0,0,0,0,0,2.105485,0,35.5758117,2.3189413,0,0,0,5.429335,0,0,7.3549421,0,2.236573,0,0,0,0,0,13.103641,0,0,0,2.9118821,1.3571752,0,0,0,0,0,2.8247354,0,0,0,0
"B","BE","BEF","Hol",51.5406732,15.3762434,58.3574767,41.7125047,23.0089919,33.1555864,51.4303005,40.9048091,15.4256638,24.6010873,15.5171824,0,40.581006,39.4814282,9.0710376,33.2176568,39.8220711,33.6569031,12.762975,14.2461483,0,29.1460435,33.0862401,16.3894221,30.9488592,23.6017206,37.6555264,46.7971721,19.1476924,51.9411154,28.085301,24.0964029,14.7185357,22.4586614,44.5966339,23.3021377,21.3854529,19.9342039,10.3945571,32.5898553,25.4436637,17.1319528,39.396628,34.7659824,6.3312344,30.2399535,26.5934682,12.7338638,36.2228524,9.5543164,43.8829134,24.1474587,29.3195483,24.3105419,56.6771504,58.2464086,40.4340504,29.9686319,46.0277005,18.9023497,43.9848454,16.6734179,13.4728595,54.6976625,7.8411997,35.7556862,29.9896204,42.2782975,3.3963134,26.6830213,16.1422837,59.9636365,38.7309884,10.8496409,27.8611032,40.8528374,54.4325463,30.9105784,124.7214772,0,29.0068442,14.7714319,0,18.0780382,21.527914,72.0185979,44.8119774,31.6720815,46.6059376,13.1092288,71.9066545,10.7258464,13.860327,18.5551762,6.5287293,6.756547,19.487397,13.498142,43.766961,43.07659,66.64068,43.008379,23.947819,15.122795,17.42557,36.833524,37.38925,28.102856,29.6711791,10.8503134,78.7182077,64.6870578,14.0370929,33.8898013,37.2976169,35.4107187,19.741016,40.0294826,17.5347043,48.143999,68.8863973,45.106825,74.0857101,105.124551,35.4460337,61.3002995,74.7142854,29.7510139,14.9167587,25.8166071,15.0678599,24.2918718,48.5222286,8.9795532,11.2422667,18.0950345,30.0979578,43.5431949,34.6283444,29.1940569,30.1127017,31.7272047,20.7432727,3.3508664,31.6684741,17.7319183,41.2821729,48.1342215,33.8380485,20.0674213,24.2586757,12.493479,38.3875361,24.2958784,49.0365958,1.8447927,108.1585347,39.6960397,30.4996586,85.2765144,33.6152092,22.8537518,27.7885418,29.5334184,29.670122,41.7009504,8.2202353,17.3428308,14.1932765,23.470218,63.5644724,55.2505446,27.7276304,49.3836858,19.1597643,20.2353272,41.8686077,23.2797994,27.5804193,13.4027848,19.0709687,43.4263279,20.194811,52.9071699,25.2297988,31.8699037,42.2461609,12.5614712,42.1503847,56.5213543,25.8686038,15.7659027,29.7065956,22.5723319,73.369871,35.4306214,16.6694658,44.0199408,19.6479542,22.8089846,25.3232269,23.383869,23.2016311,28.0934906,47.5674166,27.328089,55.7348622,77.4755635,50.2791125,20.4319474,56.9724696,42.5421822,54.923505,24.1588744,43.4649557,56.5402984,80.3743632,31.7306409,43.3307589,38.4543553,85.6552516,53.4845326,51.9181568,45.5327715,17.5944661,65.7812001,91.9904989,55.4593639
"B","BE","BEF","Vis",45.3591934,7.3262742,4.7054463,18.1517796,2.4031606,10.4749976,0,18.3561168,3.75949,8.8657142,16.893558,34.4609512,9.954503,9.9441632,3.7879164,7.7621114,16.287029,15.7887426,0,0,6.6219806,2.2063367,2.5060406,3.3753747,45.0637483,14.192884,0,5.5459393,0,2.263755,1.0140095,13.6937902,3.96358,63.0078938,7.0072237,37.255703,52.3765491,0,25.4668723,16.1061302,8.3727426,9.8190973,0,0,12.840284,4.2548212,0,11.9723257,10.9803264,13.5606477,9.4108915,14.9373505,11.1289431,0,1.9636672,0,9.7907273,1.2311442,0,23.0887461,20.4546158,13.4290904,0,23.8836712,27.3403187,13.6701909,12.1422888,18.5234167,18.6665133,0,18.1379357,3.1212026,26.4630841,16.4298155,21.9298253,0.8790727,0,0,0,11.3750833,2.6524978,1.7311338,18.6848094,10.560497,16.3646354,0,3.8600928,1.6516371,4.149989,3.3389466,1.3754923,0,5.2617171,0,8.7552361,14.9531116,32.461836,1.232758,0,4.895508,5.201784,3.86672,4.199545,14.261005,7.283939,0,1.962238,16.997123,13.2146739,4.8220408,5.5326483,12.8090884,2.5527243,14.1137075,3.3080546,0,14.3069892,1.0219,10.0615639,14.7242654,12.4689799,1.9850028,5.2828047,0,5.0149923,31.9835612,12.2829882,3.2251782,5.8758105,2.209259,0,3.9643475,5.1372335,2.428509,12.6503698,6.4633028,2.1580182,22.9398581,1.7994271,0,0,3.4009073,4.0742566,4.0681952,7.3801623,0,3.904203,21.0937747,8.2469883,11.522749,6.8541829,0,6.0240332,24.6298637,21.6676665,10.7195253,2.2195083,1.5943929,0.9718735,3.232654,5.3609053,9.0818955,14.4311637,4.2065905,9.601763,2.8569322,8.6405979,3.2251437,24.9435567,5.9801899,7.5586623,8.8056873,7.7114808,13.7547165,0,8.5784152,4.9647469,20.6954123,15.6656684,2.6077167,11.4022902,6.1514508,6.7798544,12.6000094,16.644835,2.8931557,2.7200864,8.6896993,7.4236615,23.1002404,1.4078283,6.1488164,27.6741374,1.166372,24.7805849,9.5551315,9.1533617,7.6139733,19.6467126,7.7045697,4.1112928,0.83775,8.0608232,14.4088249,4.0784254,1.7605425,10.8783301,14.5134794,10.2320973,6.2093291,20.9306138,6.2519468,10.05476,0.4628182,25.5897715,28.2143558,22.7868882,0,24.5817996,5.0017843,9.0397814,3.9429665,11.8628276,3.983424,15.6026445,27.4936567,3.7184982,14.9834709
"B","BE","BEF","Bus",0,0,9.9276504,0,0,0,0,4.267303,1.5318645,0,0,0,4.8560716,4.7426434,0,0,2.3460104,0,0,1.1915968,2.0590617,8.3663116,0,0,23.7747418,0,0,38.8677643,0,0,0,0,8.940115,0,0,0,11.7837549,0,11.0403652,0,0,0,0,0,0,18.0829901,1.1686209,0,6.1247424,0,0,0,0,0,0,0,2.46424,0,0,28.2685134,25.4937419,0,0,0,6.4521806,26.3077419,0,0,11.157842,5.3391918,0,0,0,9.1567308,0,1.3581504,0,0,4.5079614,0,10.6950072,0,22.8654843,4.3316228,0,4.2554952,6.08366,7.2004628,0.7443473,0,0,2.8715846,2.5419297,0,1.6641458,3.0629979,0,2.139783,0,0,3.879222,0.787751,3.524769,5.107811,2.033908,3.01758,0,0,2.3594935,0,8.1790942,0,6.3622671,5.2844642,0,0,1.653255,0,1.2572474,1.0221622,0,0,0,2.6965591,0,0,0,5.353125,0,2.9903091,0,1.8752495,0,3.7847251,0,0,4.3857727,0,0,3.4565154,7.5608537,4.4203029,0,0,0,0,0,0,0,0,6.8151918,0,0,1.9438064,2.0699883,3.449519,0,0,11.126819,0,0,0,3.6077909,0,0,8.2062488,4.2620406,5.8499469,0,1.8952119,3.1057786,0,3.6097703,0,4.5647007,2.4355547,0,12.3989667,0,0,0,2.0816006,0,5.3329658,0,0,0,0,0,0,3.0629657,0,3.2204772,0,5.6691293,3.8786978,0,5.1657841,0.9343435,0,4.5506102,0,2.3711691,0,0,2.501772,0,1.3911922,0.5486998,0,8.5499711,0,0,0,0,0,9.9997379,1.6992001,13.2283203,0,9.938095,0,0,1.865545,0,4.990165,15.0914901,0
"B","BE","BEF","Oth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8386938,0,0,0,0,0,8.9331332,0,0,0,0,0,5.7414195,8.4411663,0,0,0,0,0,0,0,7.12214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4179038,0,0,6.0073218,0,0,0,0,0,0,5.9375492,0,0,0,0,0,0,0,6.189213,0,0,1.651637,0,0,0,0,2.1789671,0,0,0,0,29.141246,26.792132,0,0,3.732142,0,8.43456,0.840641,0,0,1.401082,0,0,3.2716377,0,0,0,0,0,6.5370454,0,0,16.0354061,0,0,0,0,7.7815106,0,0,4.6992187,0,0,0,0,0,0,0,0,0,0,2.285482,0,0,0,32.1064248,0,0,0,0,6.8699725,4.772888,0,10.2092403,0,0,0,56.9151722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1322266,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0149334,0,0,0,0,0,0,79.2464848,3.8244737,0,0,7.963832,2.7265881,0,7.0760712,0,1.1551387,0,0,6.9206702,0,0,0,4.7212978,0,0,0,4.7720077,0,22.7407191,5.4778829,0,9.9997379,0,0,0,0,0,8.0142876,0,0,0,0,0
"B","BE","BEG","Hol",46.6653095,8.7681433,69.2769918,39.016826,13.5719687,23.2156415,27.6568581,5.772812,35.2481495,42.8097599,45.4937715,4.1364503,18.1555531,23.7328672,28.3916371,77.5511777,30.0946378,19.8249592,14.3258927,17.9811287,12.970596,61.9939863,29.4534815,26.3917103,97.9171548,9.9225465,28.8323295,56.2335336,42.5081365,11.6615017,23.4824315,23.6809343,46.075002,74.8156291,41.4195659,26.7722208,30.7613191,12.8269266,5.2734972,22.5395524,19.0480249,20.022466,25.6062772,37.3403637,41.2831145,40.7569059,24.7547715,30.9061944,47.841217,28.6594535,56.8564211,102.9186979,30.261919,44.5141704,21.3572463,5.4764615,15.4728357,56.0861467,25.2194026,82.5227493,79.4493973,12.5737119,32.5462946,40.1406736,39.6459805,2.171625,51.3572644,8.6553237,32.6308019,31.4318039,54.6424948,7.8756179,63.5836148,21.9778222,38.9628343,37.7357214,60.2086168,26.4659489,24.318225,14.1012095,26.9448884,35.6735024,35.015619,32.2799358,69.7525516,12.9335095,31.6500726,16.5087955,14.9268469,16.7493696,10.0135115,20.9495313,12.3924178,53.554982,15.8332331,12.2347075,45.001898,27.470177,30.698039,46.114111,26.62189,38.678409,37.426101,7.740407,76.346511,20.914508,35.961894,29.518741,90.5182899,36.8805671,37.0478293,85.5052573,27.1907917,31.6723842,21.8572501,7.0781053,32.0224599,35.1392431,53.390965,40.6197768,75.7726785,26.4155611,55.6264981,26.5108463,19.6433225,40.4552972,50.3933557,17.3764169,11.8361243,19.1489261,32.3162495,22.3392705,21.947321,13.6199629,37.414102,37.3729341,10.4116096,34.3716167,6.3849114,13.2523507,33.3012874,32.5589155,5.1997048,6.2215494,27.6418897,97.9135432,42.7697791,88.8327735,31.3472221,26.6996616,46.8060657,92.8123592,15.158058,62.1888716,16.1481519,19.0628747,31.8431619,37.3447374,46.4193743,26.1208477,47.2176279,31.3773008,50.4249993,0,28.8082653,64.9837965,81.4593068,20.2999395,71.8745606,6.2597731,51.3353907,52.2895763,10.7472353,30.0207502,43.4359052,14.1944892,14.0915404,45.4024752,67.5891221,7.5837083,74.1126853,7.2209879,26.7351099,62.8402052,3.9217337,41.1022835,34.8373752,15.930789,23.8873332,36.0310519,17.0495445,25.3601854,29.3413799,18.249746,29.3833967,36.2568704,52.5755928,14.2418654,22.9769119,20.6310436,32.9614169,58.7548608,20.4277638,18.5287708,119.0296582,18.6268171,33.9630025,21.7900144,18.2374288,51.664534,25.7906652,30.6311025,19.5113747,52.3567852,13.1860686,29.3541273,24.4736135,23.6382978,0.3657088,50.3385419,17.4711607,31.8040802,34.6224904,17.3751877,36.7506391,26.6913706,23.5091801,62.9561204
"B","BE","BEG","Vis",65.0071205,25.7981917,19.6475061,27.0677065,31.4537409,57.1959595,25.2105719,31.3742359,32.0075688,74.9923752,56.1915809,13.0278654,58.7780293,24.9596223,43.5938272,40.998639,20.5806333,35.6820328,22.0862539,18.9477737,47.894996,23.956358,41.0627288,26.0878611,70.4776875,46.2758533,21.7568393,39.9565022,38.1103516,42.9860334,14.8593774,16.148802,36.7044318,41.8634254,46.723827,89.4657673,37.0897485,2.3163634,56.3807653,27.2901597,56.927725,31.1105252,47.2815042,32.218224,30.752684,55.4933688,73.3592361,78.690672,35.8668922,39.9177563,88.0115477,103.4322087,54.3423695,28.4067378,4.8406696,71.9766341,26.6471122,17.6310318,40.7071376,72.9818317,79.2409909,33.3829211,51.6278254,52.5894454,13.2038862,69.9510433,33.0354223,42.3120981,34.7348905,21.7648385,31.6284177,45.4988207,40.9102034,73.118392,39.5187043,15.4761745,17.7560338,46.3187068,47.0445227,68.6983758,53.7073944,20.4586585,25.7159287,67.3205839,24.4162304,32.9035062,50.986104,21.7099226,14.6890195,58.5732466,4.2052009,39.1791572,32.3443003,51.8606223,13.2172992,56.3449204,33.497651,42.713342,19.075924,49.563324,27.260914,40.955923,15.438224,17.458179,40.889784,35.773744,31.59828,63.28628,77.8338799,13.2956294,102.7450461,71.6698404,32.8982469,23.2194165,19.7292591,7.1063346,25.6866946,24.125431,10.9507225,64.7218255,20.8574144,16.9933795,47.0422845,19.1109624,45.1820056,24.9730068,59.7403975,66.4063483,47.601613,54.2649138,17.3035256,29.5419633,91.8768553,36.6826238,25.9812652,20.5380317,61.8492071,0,8.3811742,7.6362513,51.4836022,28.4799018,14.9726856,7.6732025,33.8674907,57.3408137,27.2950114,52.9577642,24.8477705,6.594533,15.8284472,37.002122,35.5467032,19.1491142,33.2261317,12.3387068,116.5238031,39.3488095,25.745939,7.9404349,62.488174,33.8853184,29.8141156,178.7529433,15.7057168,31.922474,18.2875641,38.2799855,109.447819,67.2293781,54.756277,34.9543955,60.6969374,44.4327406,63.9719643,31.9863696,45.0035063,37.0379573,40.0857648,87.0830804,121.9159113,27.7987543,63.8582865,52.6152162,35.8136323,31.5521463,25.3754128,28.2706721,4.9581987,85.3467192,39.13973,65.7314913,58.6207145,31.664197,83.7635984,72.8970376,21.90365,55.2177205,64.9674094,67.08931,48.478559,30.3087995,29.7049197,60.1466527,62.5767073,24.3831973,35.4077594,23.261783,34.5818566,25.0002613,56.5768528,29.6681224,26.63959,40.0302346,29.8705215,42.0296785,43.7264711,26.1497939,47.4604744,48.1684384,40.610901,49.258788,33.476082,29.425245,66.8756973,57.3159079,51.4562033,51.1227363
"B","BE","BEG","Bus",2.4789343,92.573866,16.2890796,8.9729678,2.569662,8.0354833,47.7932672,6.4192066,3.9593042,0,2.6681226,14.9864246,5.8946609,25.7937958,8.3897944,7.840297,37.63495,1.2813367,5.3736807,24.088066,21.6835026,0,16.4594166,9.7915842,31.8264958,1.9636068,2.2554886,33.4654748,1.7752285,0,18.7600681,8.82941,0,17.309124,6.4030716,11.3059084,0,23.0067503,14.7988049,2.7032476,37.1008027,4.2063266,25.3612606,16.7174681,9.4256456,17.452492,7.4236464,19.6430162,31.4734836,16.0790308,28.7443737,12.5971365,14.0708403,2.0653579,10.9860636,4.6581774,16.2941921,8.0335832,93.1477777,0,0,0.8738658,2.5566292,25.6949427,2.885303,2.9738483,11.6195094,37.5139915,2.2949196,23.2355221,33.6365706,14.4284111,0,0,6.366918,14.797855,43.7825491,17.5036264,58.7754439,0,4.01809,13.3951722,63.6382436,2.0007252,24.5011177,2.0233481,4.1652973,0,3.2541356,0,9.5843066,26.0056311,9.8532605,1.2641146,15.8678197,16.3519119,2.651074,7.311612,2.558823,2.588788,4.637541,6.185698,2.051574,8.347295,21.625152,45.334317,8.668609,3.914956,24.2452324,0,16.6204477,2.2257213,2.6823756,69.7057808,10.2858748,7.8264557,32.5101922,10.5755636,11.9819187,2.0685692,13.1409925,0,14.4024691,46.8396807,9.978767,17.0861896,9.984704,56.2078127,2.4629737,7.8019124,10.2075681,2.600713,0,0,5.183462,0,2.2180169,3.3337623,0,10.3521494,27.2693246,9.7769141,2.8135065,0,0,16.9059408,3.530517,10.7910118,9.836412,8.7400722,3.2356277,15.8773175,0,2.3878318,14.4897097,0,10.618328,8.0177652,22.8820762,5.7218186,4.501389,1.6957413,6.0718726,4.2741962,9.6394897,6.1681461,2.1475137,3.0323168,42.7359077,9.7726639,14.3710226,11.2284805,8.6466817,16.2897583,11.1814489,2.3132172,33.6478647,16.9544306,0,0,0.7120911,0,22.3440241,10.8175488,5.8040166,2.8525346,0.6928949,24.7810076,0.6555208,36.1554462,8.0209433,10.9278523,0,2.0932865,0,12.6219417,4.0318053,4.295117,13.5450421,49.3304302,4.5506102,13.6868637,47.6018085,123.7783851,19.2098116,13.6535437,2.5841468,2.5375605,0,31.6161661,24.2023775,31.3845769,8.4843036,0.639525,9.9686988,0,7.089596,1.6992001,32.7481095,6.3373435,9.978697,51.841792,18.3281243,5.4230506,5.7486148,16.0947622,13.905486,2.4994367
