AAA,AAB,ABA,ABB,ACA,ADA,ADB,ADC,ADD,AEA,AEB,AEC,AED,AFA,BAA,BAB,BAC,BBA,BCA,BCB,BCC,BDA,BDB,BDC,BDD,BDE,BDF,BEA,BEB,BEC,BED,BEE,BEF,BEG,BEH,CAA,CAB,CAC,CBA,CBB,CBC,CBD,CCA,CCB,CCC,CDA,CDB,DAA,DAB,DAC,DBA,DBB,DBC,DCA,DCB,DCC,DCD,DDA,DDB,EAA,EAB,EAC,EBA,ECA,FAA,FBA,FBB,FCA,FCB,GAA,GAB,GAC,GBA,GBB,GBC,GBD
2067.913517,158.8453472,416.3127411,1298.681155,838.579091,499.8197008,155.0215339,314.310614,154.8903581,507.4822776,355.6903102,197.6530992,120.0082446,577.0351757,1444.333073,101.1484603,310.0545151,47.7403499,82.095429,157.5725831,116.038626,186.8346519,28.4648422,372.6778997,57.9980394,69.4832044,12.9713726,335.688945,20.2734242,291.2979669,100.9463868,52.6890177,69.9403847,74.4431147,37.7688166,1981.304585,1384.139339,1449.358132,378.4356317,171.7499677,456.2844216,174.4272842,189.8101756,350.5257064,1040.965652,410.5011979,428.1819387,936.1908567,11.1043523,21.6518076,113.5584179,112.5377746,3.7411268,217.7850656,125.1865403,24.6295681,301.4067875,179.4262493,19.4522384,905.8302879,305.9848032,353.4448637,447.9925638,381.4344324,193.786307,67.3138776,143.8838635,72.7624546,24.5492383,224.1105918,32.2908047,120.1305979,207.1158118,39.4816873,120.5679086,19.1200053
2341.024736,352.1039007,825.2518536,1791.58915,1076.188224,89.3956645,301.3063015,317.312376,262.363912,863.0930252,524.0363442,190.9424466,184.9399675,595.7908924,1917.290036,130.1695335,248.316694,67.2923777,243.6579849,346.9050041,99.7863023,161.3501623,48.1169422,134.4908903,57.5415354,33.9174116,18.7211484,306.8678256,59.5980881,380.4663466,177.4614225,36.313877,84.5932961,68.192865,8.9423396,1912.435804,1658.770351,1156.074572,328.2824199,100.5442799,388.8943838,236.4986625,283.2533748,428.9183268,831.8260705,456.0020278,308.5313244,823.0506761,89.7300761,5.6018048,182.7889009,120.0764997,40.2965115,97.4738345,102.0597802,46.6637854,330.5366651,132.6002933,135.1144394,1056.824756,856.0034645,579.1262351,612.6800656,300.2224057,177.5902349,52.9751432,94.3587418,119.9445996,32.4740431,856.0887269,53.5769161,247.6423036,61.44737,110.4549775,154.3039457,70.7565232
1717.949688,332.663115,510.5086305,1051.676331,713.6088916,143.4043484,135.3061438,222.0990215,209.9332826,308.0738804,197.6295923,92.3316699,131.2976584,295.4363987,1469.118156,148.8288975,433.1204926,112.5241823,164.4937245,297.0842331,73.5801766,161.5975461,70.1491818,229.4584817,54.5331339,26.5271241,46.2786375,262.9320485,27.380293,429.1627648,86.5032985,46.0277005,164.2623437,62.1638327,24.4985816,1039.646264,1808.716614,749.4322299,174.6865649,120.2908481,350.9246713,47.8683574,259.4968282,181.0378856,294.7706794,187.7947537,36.8412506,405.1676327,22.3007739,31.7121158,86.573127,117.9144948,16.0389555,59.5634546,93.5193324,20.1606996,258.4952518,219.1610449,117.6854483,720.2886883,226.1750605,435.0320181,131.9662251,230.7610488,275.8270752,62.3842203,93.5998593,86.5023338,29.3596373,227.6770282,19.1413728,252.1979069,23.7552958,3.7714371,361.6035153,20.1937096
1942.537972,540.0970632,684.0232639,1658.716199,1246.306735,52.0681422,227.9426338,374.6353289,220.8028731,527.9678792,386.5313522,156.7190757,91.1471782,445.2319957,1917.258023,299.0087626,194.1826249,94.0625013,112.757157,309.4273912,151.746411,133.8952644,57.0328825,161.1857238,84.4913999,43.7516415,5.9587722,270.1207549,66.6575758,266.7690144,191.8585187,70.2596092,157.4549346,115.5125954,105.1486919,1167.961671,1430.016566,1068.496769,307.0561573,259.5945143,184.9040591,133.2818803,119.4193584,215.5425512,397.1030511,676.0911788,59.6923428,613.5908377,31.6039252,159.9997264,84.9313685,140.1818338,39.5844409,15.1050024,39.306655,11.4290552,97.7983683,120.8348851,85.4515062,733.292781,218.8122163,359.3533713,277.6532553,207.2711543,290.4637819,40.8087306,195.2071231,250.4676578,17.3459845,148.873662,4.1345166,18.6474784,10.7156232,28.6491547,32.3704174,0
2528.215949,729.8840353,1108.223723,3810.93858,3462.743036,173.0959829,237.4191054,579.4218107,419.9183534,455.4336552,426.8929132,176.7244741,68.6631978,316.411592,2041.628312,1000.349408,652.4116899,49.2628165,389.116381,566.07434,585.3472162,345.9346926,77.4232764,332.4870714,33.3874649,125.5960485,139.3048814,324.0922325,50.6781478,1195.338902,348.6154872,89.9332031,173.2591414,100.9437086,108.0175574,2842.631794,3040.148777,2387.215785,449.7116221,297.7708937,293.7745041,298.8948232,137.7024194,323.5147527,584.4315891,394.6106557,159.4715914,1183.792996,83.6890737,20.3728044,174.8883128,450.9968376,163.9485382,58.5145445,208.6262986,88.4371089,187.0411491,300.8882009,438.473324,1620.039182,543.828766,1337.692516,105.6381868,436.2122792,649.4900997,201.6292496,223.5878829,256.9603436,21.0881377,102.1666563,7.2230735,10.1645991,11.6618728,7.6708002,28.0880956,0.8015968
1794.655361,371.0461124,475.2452719,1055.092177,849.1604196,54.4019868,27.9105789,286.3504789,97.9808841,341.3085092,242.6570068,45.6707554,94.3853527,356.0364229,1616.366886,586.1243167,136.3302724,27.3276828,273.9384928,99.7760231,295.1644467,151.5032693,50.5771849,75.9875645,91.6295277,25.9610464,32.5491824,83.7688759,22.0631764,365.7658384,81.0100185,30.1025083,70.3422837,43.8707074,51.189392,962.1212323,953.3441493,1129.434325,118.2887944,30.82744,130.5843749,96.4587669,82.0318551,104.9961974,563.030319,213.2348994,35.3982701,458.3473285,16.436866,3.4879199,187.8880574,163.8082877,78.9129765,51.6754909,23.002737,12.3032686,87.807552,104.1564945,120.9241011,593.5496711,210.2479635,328.1850127,120.9004032,272.6626427,273.2396375,145.8601133,219.367258,218.9948629,45.3283326,134.0443401,60.1226002,52.9646482,10.5137006,9.5444798,14.4941299,0
1879.391111,285.8656836,876.2998762,1659.248264,1035.445114,78.5333187,147.7962366,174.6317279,367.8419146,302.6315518,297.3046115,24.6016742,53.8188,342.2860167,1563.741339,210.5750509,145.4757359,54.8467926,171.8306907,121.2715167,166.0068498,153.5178975,79.7945389,302.34166,14.2945757,62.3127246,42.7998959,175.5640856,24.5730484,466.0918322,301.3715313,13.4728595,115.3631315,103.7301544,35.8686738,1294.62198,877.6490009,802.6285625,211.5653049,23.4828687,73.0606667,45.2363504,38.6494064,282.4173135,256.1938878,336.5865356,50.3901784,664.9280528,12.948424,10.0043361,53.9428615,119.2977342,74.284741,68.4950026,40.2503091,34.3227421,35.2519352,264.5531385,130.5205507,932.8949393,230.8483868,564.289606,108.438721,177.8938985,282.72318,119.7416452,262.211927,167.1647564,32.8729401,291.7568444,11.2675244,15.9110469,11.2829302,46.783199,11.685844,9.1973521
1623.369166,501.3778658,919.9605596,1660.269809,1100.506845,113.1919186,326.4659915,374.920566,217.6386856,629.9658907,282.3016391,155.3116541,175.0073604,329.6493846,1408.305419,368.8643055,280.8997785,52.0853186,225.978087,322.0044534,186.8142782,276.34668,140.3928201,275.4490273,68.3694719,19.5195288,41.9408327,255.6737831,38.9171401,615.1922543,233.1308828,78.5813337,127.2883593,212.8939068,36.8645202,1011.738783,1280.148907,1332.117309,224.3726093,165.7247996,356.4484381,141.7263271,207.6785897,105.1898153,488.0317938,262.4522336,131.1166258,616.2985067,37.1051903,25.2678919,189.3376456,186.7238808,39.8662991,93.2071417,134.9540059,29.242041,194.9302291,238.4742533,202.7022941,708.8258528,365.1750984,632.9629062,131.2770528,215.3661305,429.0030978,127.3312255,139.2062403,178.4292412,39.5684557,232.0130914,11.4516839,4.9578499,42.2982933,50.6408061,105.9344731,12.6792697
1987.221674,160.7389893,514.0732235,1028.78996,658.4505869,143.7841069,255.5371037,284.1942854,301.7702151,399.4036882,277.5946117,109.3370018,39.0856355,541.2390352,1532.006792,90.9249808,189.3553534,64.2879266,168.5106299,112.7772122,68.4391604,287.2225217,102.9619488,160.0099893,170.2650566,55.4635878,4.9765554,218.5108183,97.6091985,263.719727,97.0616589,41.633699,58.4875104,107.1983396,50.8689201,939.948194,1800.546844,741.571108,294.0019884,106.7751415,120.820235,117.4604635,123.6837661,105.3640452,467.2482949,279.0122766,203.9503712,698.0303879,41.1969931,10.8471737,47.6761031,44.2271362,37.1834121,110.875793,51.9393098,44.0160688,220.317454,274.6960583,186.0461927,735.1167903,237.1558007,393.7027106,150.3147547,222.7810518,432.6677959,62.1605668,150.5217869,150.9121689,107.137654,205.8189682,75.447303,124.0601409,28.1086357,80.3980467,142.9764275,9.8938454
1710.528731,351.2907598,436.9342379,1026.2358,709.4815888,117.1919689,173.5724203,135.6102762,169.3148214,378.2555937,322.5083376,130.1514953,123.6898762,436.7598317,1824.211921,190.6253056,173.5609267,48.3789222,157.5390438,265.7412254,81.6118279,173.9739782,60.4453006,200.9093405,110.0051892,12.0498229,43.1672736,153.7621673,35.9879806,263.9549263,130.139538,75.733619,75.0965166,64.1175714,31.6430074,1019.847672,1080.421484,688.8999995,610.2224058,101.9088268,69.6177779,222.0511551,150.3846144,342.499865,920.9723087,309.39787,93.4111499,638.1040221,41.8460723,3.6506404,62.0470589,137.9258078,11.5059911,70.4692366,89.0771649,63.3779019,126.914472,69.348337,71.2888547,904.2580902,287.2823358,527.5452229,350.5565055,210.2819407,237.1100553,82.6635698,137.328954,58.934958,19.983681,178.6515742,10.3926258,55.8311026,10.0548147,18.8854325,66.6639119,13.9406302
1995.730035,323.7128404,530.9329001,1191.038546,703.9137911,455.6793585,217.3775954,169.0291624,253.5376766,526.4661524,297.3559593,128.1874816,140.1025857,460.6298284,1609.566761,130.9950179,230.1985436,75.9758017,166.2543828,205.9297443,101.4736515,105.468786,104.9756229,436.5179676,74.009945,45.8980487,12.390977,153.0649459,44.2683337,349.3183179,185.8584029,48.549813,165.6548854,34.8610807,27.6622336,1227.908098,1591.089928,863.5622954,459.3038356,106.2686683,363.6726137,130.8567057,219.91809,491.0954651,1234.630327,289.5556105,422.4383356,806.9010348,64.4158354,108.011894,93.4380761,206.0276357,7.477682,26.9789232,141.5686988,17.4890996,219.0604018,135.8449336,185.1621045,946.5150213,330.2224921,533.8499962,441.671871,213.6033256,205.3836378,43.2013267,85.7282641,97.6174894,13.8153835,366.8927083,50.2317699,134.1148058,41.4367972,55.2707,180.0768258,29.5377695
1543.253528,257.549297,513.643085,1468.297997,538.2616656,489.9954196,109.321449,225.8226423,190.8905351,464.1205357,392.8084301,134.1925311,100.2343086,315.6774688,1440.342199,103.0304054,99.0670594,47.9159752,85.0923737,117.1079453,124.0959141,177.7545018,75.5059593,519.3982221,44.1364886,13.1799755,25.4351931,186.3835835,4.1077132,181.0613502,249.6967144,60.8017142,97.540256,65.6451267,29.1989352,1252.629186,1292.836311,808.4028486,536.1328921,334.0134483,506.1536706,142.4476831,93.5242733,383.5884308,1030.734932,466.540196,314.1349199,585.4003887,20.4058982,25.5379783,64.9339951,62.8261219,22.4328804,35.5482121,35.5442756,41.7563754,205.7724467,169.0392621,101.4937171,563.6951846,598.0339098,525.5023995,500.6856848,198.3193813,196.805487,88.1449108,92.2807345,38.567683,22.7246602,223.7531175,139.0017762,56.0803817,23.2851556,54.8120172,75.7174379,14.0035773
1622.007998,254.4938212,589.8718978,1164.307686,597.3596038,255.9611372,233.652226,259.3619122,167.9766536,424.1184569,298.7292198,121.6587661,110.2814206,468.2735094,1095.917266,93.2631532,85.1561038,17.9203345,107.7029946,245.6076068,34.6836007,172.1983215,61.8102171,204.8494907,104.2852176,21.3112349,31.6843203,215.5056241,33.4635221,310.8618818,97.6329015,33.2206687,90.0594353,25.4616225,24.305026,1831.922584,1123.720213,1405.506216,569.7242992,241.1462959,217.4392006,151.8331001,260.7032846,264.1427751,1029.920016,337.9825688,518.2069744,696.7579648,34.2123163,17.322127,60.9396004,62.7365621,18.3732698,43.1082921,73.8939438,14.193017,244.70881,94.3038448,49.5444976,882.8995508,469.4223139,615.3501317,688.3348937,466.8152333,165.7494054,24.3236015,61.4672724,66.8002839,12.9482042,454.5155971,108.2665366,139.2333386,40.6071191,43.7914391,80.0183378,23.2006417
1758.057464,250.6304732,688.0251976,1782.568578,1029.255828,209.0078134,374.7855482,253.2302141,410.8702766,760.5053536,328.2464697,182.2324515,145.2245102,453.7287092,1444.736717,252.9787926,274.7594612,56.3458726,141.6804394,345.8474188,219.4263157,146.1315463,140.308798,186.5970514,40.8203636,34.3465625,35.7325679,157.9238875,6.4019668,238.1401629,222.4636369,38.0295349,85.1414452,76.7520057,16.6453912,1321.635638,1263.163084,1212.53134,460.8089626,193.8909844,226.4397912,220.7356851,643.6734634,261.7625755,967.8892422,426.7554598,175.6615377,586.3805086,16.5613334,28.2655816,165.9133031,98.890021,22.7014227,134.8995487,113.8989585,24.2952625,387.7402089,154.1603042,194.3874068,1011.895221,500.8992925,451.6580884,574.2772079,813.4581595,250.2982665,69.166622,140.9504185,136.1115784,46.1165911,171.5217531,62.222183,87.8020094,29.0446828,61.984752,124.6386957,71.8056757
1641.095975,245.0579301,526.6817881,1537.131937,705.578698,40.4309626,123.9866547,277.0100522,102.1890913,348.0755755,201.8653071,33.5568165,35.7929661,562.7143249,1732.916662,277.6986965,188.2829164,67.6218101,89.3973358,201.8172786,126.430426,151.1311415,152.2954198,152.6843234,49.656443,29.775291,6.3824143,148.3017039,12.0987735,319.6479883,202.7116114,34.2802194,122.5287144,161.8986042,21.0544166,2121.617708,903.4546735,968.5305212,193.4046385,169.0610256,283.6780721,115.0102128,219.1279,221.0580134,1172.125087,372.3242439,89.974035,604.7757153,99.6611427,19.1097695,51.9652117,100.2134011,12.8777608,58.4031012,105.3473846,42.1270957,257.2954358,124.6351659,165.5016822,757.9040512,187.2192861,515.7859069,252.0704434,275.2706802,230.6423216,51.8042919,202.227793,316.216753,18.8068528,144.1390951,65.1084912,66.0308262,6.9808332,12.3626957,16.9035797,5.2491772
2337.428623,380.5757,569.2960433,1347.678218,1055.966032,216.6195393,108.422715,291.6994814,183.9037463,333.4598358,194.3830439,46.4207612,139.2177747,651.4127891,1539.108886,294.6449377,203.4644857,42.3397967,111.7518349,247.8814241,120.3141598,203.4246319,188.4198613,205.4020475,14.9806395,74.8534947,11.2845435,173.8119801,62.1003636,379.0095454,145.1670729,63.0848391,79.5231059,72.8819809,23.4297738,984.9209005,1340.917651,993.1909689,185.8750011,93.9591455,253.137156,131.2701168,256.3864834,83.3509655,428.1049061,249.7008434,31.8838102,500.0361009,39.050006,6.9390241,29.0757991,154.0520413,32.099259,49.8622247,47.8192406,15.9336041,61.2390927,170.2398213,85.0232285,778.1282402,193.4549887,789.6804022,198.2415553,428.2576543,438.0101383,58.0857659,126.3495541,206.5318708,10.6843338,104.7924175,93.5040561,9.1689008,27.3317933,0,69.5127091,21.7143602
2826.695147,994.9227235,1641.629319,3887.654982,2905.919656,418.2634041,217.3617648,758.0899182,160.9031372,714.9665943,750.5328039,142.0556111,179.0190433,518.5917256,2155.480489,978.3667739,450.6977175,68.2452722,675.4481144,581.1013818,495.5144536,648.9287298,230.4367391,462.4102342,254.8115264,75.5679107,63.5442896,300.8612059,62.5852414,1563.279014,207.4248811,65.1940725,104.4938182,224.0125798,108.0188247,1888.66792,2628.341249,1826.879719,558.8427806,377.8913132,308.8997351,177.3521228,299.0533573,132.2648297,629.9118384,625.306685,295.8861668,1523.159808,67.3225135,114.5146159,280.4300271,293.8190801,138.4506325,185.294714,411.4038081,25.2279715,152.8827889,364.9491188,327.6108686,1711.905433,360.7637696,1518.168925,262.5690718,393.759751,987.9912277,308.528136,419.2142958,352.6708618,58.5821929,145.002356,6.0629007,30.9638337,13.4071659,16.522734,97.2825927,5.5380045
1522.123167,405.9865885,411.7341506,1031.194124,1069.05777,80.0725495,152.4169044,158.7700281,94.6423057,203.9105457,281.956887,32.6269673,100.0102765,375.3500268,1380.447103,189.834735,128.5993064,57.3016069,269.9429089,247.7513792,67.7301813,131.144528,73.0526586,222.4449142,37.120058,75.7800501,47.9036699,125.1988428,17.0177523,326.9014671,128.0176009,36.4361872,95.0962142,81.4214964,38.2708233,1031.078417,1048.825729,557.3783243,191.3661421,59.5883886,94.1660615,67.705815,151.9755543,204.3266176,489.9292379,258.124183,47.9231743,586.088973,38.9629493,27.9290437,108.2050219,171.7060927,27.9044775,52.1333011,36.83639,31.47721,107.905414,199.2365678,67.6626408,552.1765483,105.2539891,528.609401,167.8729512,172.0100069,553.071714,85.4923275,318.8597789,194.7812097,88.6978661,142.2256006,6.2326925,16.6170581,1.4051379,2.3242551,15.161535,151.0550013
1818.910206,189.6296614,462.6053402,1127.585473,1104.264047,144.2789884,79.9370119,239.390297,137.0196797,266.6980578,317.7901751,82.4470361,41.5763763,433.8106908,1343.66128,553.6584178,233.0370049,82.0780001,253.9810285,199.6839651,211.8925318,173.4729413,269.0353366,211.5049921,19.6253612,113.164412,30.2514818,171.1906537,6.5707773,378.9102402,82.4084169,49.7909285,84.8484566,61.0723416,68.4681736,1234.693467,1255.557792,652.4754923,148.4370138,142.2933917,12.4684407,45.7243189,63.8474999,197.524599,373.4263157,253.4333701,34.2395086,667.0199416,36.8502425,39.7366793,88.3958363,96.3126164,42.6191435,74.6197542,21.56035,13.2164475,87.5299163,347.3186385,100.2244193,915.527508,133.7934368,640.0072514,149.304011,406.9538212,542.0639053,118.6020647,229.1055266,204.805916,78.649572,211.7092788,9.0727886,21.9756844,3.5324724,7.3865453,39.0317161,1.3243562
2324.263444,544.7119407,737.1039371,2017.842407,1193.454758,101.7930148,214.5172608,408.1103169,230.3938868,647.3392659,490.6715917,231.1628743,178.9144298,475.564522,1634.756841,351.7787865,298.2649458,151.8035678,204.8899554,321.7070869,160.6381269,411.3752979,103.8809829,324.0030072,69.3239475,111.8234921,21.5104392,229.3037352,63.6071427,499.093179,293.4455968,43.0900605,72.6189338,138.197858,27.6624843,1075.243878,1593.281012,766.0911802,442.5773729,58.1557874,145.0378387,303.616445,146.450527,187.8524042,595.9455029,251.3349607,360.3139159,884.2851795,45.5018581,17.9159595,195.5939217,267.6123772,64.5794975,64.8618894,165.3423486,6.7493376,200.5346961,175.6979233,292.331059,816.477337,337.5741407,910.4451357,193.1629747,183.3479609,447.0907628,144.3573211,234.0007603,261.0644462,68.5212813,206.7842592,55.1791239,13.944434,3.2152885,62.9207162,37.3990639,3.6311866
1623.892706,350.666445,570.0017065,962.2671271,522.4222377,75.8428559,201.7193331,202.3585678,110.0642734,441.3320216,334.4120092,164.0741103,117.9372708,475.506198,1817.268811,145.7514558,208.1791897,132.1378697,85.6591881,244.2333688,87.8827226,127.8894758,43.5989666,333.2513689,104.3669814,48.9048077,9.8926477,194.8148439,18.7612334,225.2524509,142.7643934,60.3700955,124.1475159,77.1398302,61.270762,1054.040987,1096.748861,760.6383279,192.6017444,107.1767481,105.2877095,109.2246973,172.2658585,347.1191699,657.6713535,267.7941526,206.5667322,634.8881286,67.0574356,40.5752242,150.0694349,93.4266737,43.4201862,37.0519128,96.0814417,76.8558964,154.1776594,108.8026535,81.5676189,1012.315557,183.2441915,436.5914282,174.1243717,223.1826277,280.1393294,36.4996289,135.2099904,64.6101503,16.9930356,219.39189,23.6908034,135.125127,9.8502299,24.3732532,30.2906202,2.5874113
1761.263309,174.0378016,435.9613735,1045.875917,502.7101621,97.3047075,150.701365,243.1655847,241.1663875,219.5541388,451.8772314,41.6739685,122.8972806,385.3093992,1415.871744,199.2453054,80.1454945,64.8035529,105.6783736,177.4184478,96.3403498,133.7966768,36.0904361,126.0636611,11.1330941,81.9589179,5.5562846,192.898288,4.832774,301.282434,534.8192553,30.9105784,90.2882821,56.8867052,5.516509,1026.993468,1149.448199,827.3802112,136.0896001,146.2208512,93.6278694,84.1056975,124.6051034,282.445426,850.4967445,302.9239311,266.460227,418.5763602,17.3926802,14.3265642,63.3053177,79.395957,15.752146,26.7174983,96.0503284,17.5539485,152.5458485,107.289883,53.3888371,904.6959326,175.066478,356.3336435,256.5351643,105.4088146,319.1945259,51.8944198,84.0111915,92.2885748,16.2099568,276.2364861,64.1742641,45.2527487,12.5354416,29.3886007,115.1613724,18.2767957
1816.162178,294.2406628,605.7738154,1516.189958,659.7732591,397.7588121,172.7593325,214.6480256,267.8633496,459.704834,533.6298675,129.5377602,103.680502,420.3486608,1480.616753,131.3297665,172.6400435,37.119255,89.8775802,183.9897071,67.4809396,138.4627444,104.2672256,341.0045026,31.0347608,75.4008044,44.6815592,202.6903404,24.3173907,167.2965532,243.3267955,129.2294386,130.1381916,87.2315136,20.3380124,1503.224049,1410.806869,1241.538296,534.0019198,242.7570221,195.4049564,1221.623274,136.7538569,491.0081236,995.6748996,314.5100613,227.8301126,802.5937833,62.9658299,43.1977971,115.0096776,84.3652056,62.077897,110.1576692,55.9300987,16.0554625,181.3592043,72.8583759,184.9139008,1134.977189,276.069477,561.1223948,910.2759602,315.5841345,174.1720027,12.9718536,101.0096441,59.6549573,8.8586378,468.8818783,177.8836159,172.4696364,31.1063731,124.6574109,179.6274236,42.0620345
1578.546549,230.881872,533.0485751,1078.420079,671.5231406,606.597832,204.8769927,138.0481412,86.7436072,277.8933907,326.7822653,125.5598847,48.0960358,371.1297883,1438.158642,294.1818749,157.5909696,60.8755436,87.7921709,234.7424528,52.6254666,121.0279107,69.2981778,366.9272939,62.7481501,0,36.8627537,154.0428815,28.359856,227.3161754,63.6936282,11.3750833,84.7794082,57.479868,18.4432082,1643.477202,1137.50072,1346.584572,603.2695598,132.6543559,246.1712419,282.6471653,297.2555014,414.4311634,883.5054537,405.530645,283.6390655,618.1161198,28.3839592,25.7501437,45.2912645,49.2786117,0.9679761,12.7435819,67.4567228,38.6984009,103.4140701,102.2967631,94.1669417,794.3978038,667.69623,420.0689999,518.9370944,209.6948206,208.2645985,35.1011597,95.1689968,28.188626,5.0882633,377.4660928,151.7670267,149.6390105,9.8560545,35.9022279,208.8913115,16.4430471
1661.82696,272.7933859,450.4110287,1252.950308,642.8437058,339.3320111,135.7866572,270.9904091,229.6497576,463.8715388,457.0197609,374.86426,61.1644902,355.3587713,1263.105756,168.6633719,146.5542348,48.0594938,104.7035595,197.794925,106.8146716,118.0210946,46.383526,390.6272054,88.9080763,2.1430158,14.5603436,105.7977599,27.8421024,195.9510396,182.5801822,42.3543492,84.6703728,81.3875407,33.9461847,1929.231928,1376.654935,1235.590537,602.4868418,251.4540888,262.974604,146.7045979,236.0103825,510.5649328,1121.737669,347.8218722,345.2508708,655.9073469,46.2469359,57.4979595,76.1316985,104.5781542,13.4443086,23.4841986,83.5391001,39.0297655,284.7717495,50.2111538,70.6253475,802.1714886,377.6047691,433.053237,848.2303825,280.9310131,122.0758644,29.9165609,133.2076763,61.9529967,23.941592,271.2969171,48.9191651,73.8469483,31.5721194,63.7054938,176.2267464,12.2223875
2053.384606,204.4502464,554.425291,1958.958892,1202.905437,433.448567,153.0858299,253.0066568,328.2063197,749.7753753,395.8539685,229.9118195,87.275346,532.9430006,1346.381139,133.5278561,94.6039848,41.9585839,165.4484099,196.1948081,157.9921713,160.1694394,40.7732994,229.6133066,69.0726385,54.6381285,24.876068,221.2217842,24.0845931,369.4541256,144.6945756,16.5025657,72.4491672,77.1027739,25.7095902,1845.76886,1253.529242,1312.893072,674.0960618,159.6925903,251.9057646,295.4316768,88.3105919,462.1659333,830.79717,371.5514076,265.262606,639.11633,75.4354222,19.4928527,150.266084,121.8500435,33.8790959,77.0267368,118.3425129,58.5964525,269.5784158,202.6688731,162.8223431,1047.951451,468.0826822,637.614134,480.6400975,386.2368565,322.1947626,45.7010141,209.2620212,70.9143483,37.5272643,207.7545687,63.3157144,45.2794617,9.7672094,25.7490551,90.894462,1.2169412
1628.215001,192.4057563,507.6553855,1415.166956,515.7542318,204.6360279,291.0195292,347.1690001,140.707563,287.6626361,275.2516533,66.2690056,145.5676027,287.9742133,1593.606615,198.2299598,170.2558819,72.2549297,121.3689189,209.8780276,218.5617848,159.142054,153.7632933,308.6085017,30.469275,51.2149868,37.8131451,196.5511085,21.640157,199.9661884,170.9270941,41.5502937,145.9909218,52.5529509,78.9181792,1523.614944,1550.202072,967.7355894,245.7576586,107.2330408,154.769411,176.2955281,98.9175248,167.5720472,290.7270886,159.0416129,174.7099141,875.1523723,21.0076018,8.4441882,75.5147185,82.1612449,26.2785023,80.5366652,115.9368177,42.9795958,76.1763658,109.6844781,104.8873051,900.010904,282.5136983,438.2027939,360.1809093,258.4270356,343.3845936,65.4254811,161.971337,97.3506609,45.940497,162.0450802,7.0867882,89.0399112,6.7796148,12.6018478,16.2421959,9.2353632
1679.950865,441.8073524,403.6804345,1157.663281,728.7366693,166.8430068,154.6099721,211.0053228,235.5808716,466.9512695,263.4407985,897.2339311,62.2143466,475.7395478,1273.842962,292.871758,139.8153769,16.0292605,124.2797716,226.5582804,192.4041127,159.2796695,204.981708,169.8870441,47.2148213,29.3489497,56.1208761,166.762316,8.4016895,412.4728278,106.4889213,32.970158,105.0734308,86.8905441,34.954585,1182.171239,1150.123517,796.0489454,246.620626,79.343684,105.1839016,165.0952713,118.4865755,208.6928105,381.919706,494.5984787,86.1107645,781.6537128,39.362233,16.3262754,125.7859565,79.8730777,12.5683181,58.0851168,64.6089175,17.6964277,95.5203709,118.6601601,60.5544959,818.8474843,194.6857633,1247.372022,245.8275385,176.0940916,325.5006013,53.0048396,165.1457136,188.8823975,22.5481822,459.4984582,27.3519918,11.1865193,14.6012252,6.2700749,27.2540694,2.669452
2508.75096,828.8113671,1238.523112,3397.170814,3173.362377,185.7223016,170.8258557,584.1391867,244.0581219,804.1058727,534.8787581,67.710495,190.940005,817.9390404,2883.473378,1036.5916,723.6050372,61.5836747,584.0298101,777.4722981,703.0996213,439.2178659,65.4864419,607.9327996,60.8558441,110.6301258,86.9388401,267.7725066,5.2244153,1306.80024,188.9597666,44.0817624,126.5523553,109.7365548,55.2808977,2433.617375,2555.12651,2331.016505,435.707834,84.2239433,468.8606382,250.963377,312.1241879,286.0091558,608.8444808,391.4950014,147.6301309,1221.747339,31.6165456,52.2689973,279.4737802,395.1215555,63.387481,102.1970526,134.123149,27.3185487,120.7646607,172.4982311,374.7445583,1378.943348,421.8949828,1395.206204,134.1274175,240.4576475,807.4015172,299.8112185,278.0957972,277.4408779,88.6207623,212.8396301,22.9594457,34.133604,16.360946,18.6298188,68.9558626,5.9273625
1805.01967,217.4588657,720.2791632,1019.825311,858.1667874,283.7259968,98.4591515,157.73639,109.6946359,338.8593825,162.3473633,64.4036235,153.1364491,297.8763803,1101.441744,190.026792,173.2058375,32.8202708,85.8387186,259.3019298,189.1440348,170.4282724,55.6193114,169.6697185,62.5735657,33.7977204,7.892772,53.9568792,70.0791513,408.9471502,86.4470884,76.2740931,48.2954307,44.7408554,51.8710152,971.8199114,901.6021937,749.136288,349.1715339,154.2448994,59.6895306,77.5943897,90.4483819,194.2584123,487.464063,220.5069098,100.1355849,563.9451255,15.9605734,9.8197856,158.8847966,83.8728782,59.800095,38.8014023,45.0762766,18.6262116,175.8748782,63.4725347,100.9545813,685.5483023,95.8075959,418.4918792,239.3685492,119.1371308,439.0108697,92.1327838,114.1312204,172.1382577,64.6169724,117.8478818,0,15.7667386,30.5308302,11.8184444,5.8930232,0.4505674
