"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"result.73.8",73,104,1118.66338833844,1174.7164810847,943.73959655362,901.634777043956,2059.0997140054,655.112129070114,814.0264158413,779.586358359868,721.612993444351,772.029603437087,1173.65736984103,1032.88108997813
"result.74.8",74,104,483.09786287715,460.349749097089,278.456674942685,308.299746789961,401.75169500959,315.657398742738,285.799054543731,338.525234192597,347.011624925311,311.511136354392,343.814403715869,306.679951890619
"result.75.8",75,104,186.974466717518,186.142923452772,120.316276669523,122.779976182991,180.187527929786,130.219712708833,118.842508121032,162.046148281436,150.801134661049,150.981141998545,187.781653241361,130.094288727781
"result.76.8",76,104,289.212366433037,156.714074387781,223.513213209353,257.026956206775,281.61612869754,153.76142871893,171.446203559169,227.722229132237,146.181086306533,318.995285144191,221.868933404176,244.922991470304
"result.77.8",77,104,196.409394890625,196.409394890625,196.409394890625,196.409394890625,196.409394890625,196.409394890625,196.409394890625,196.409394890625,196.409394890625,196.409394890625,196.409394890625,196.409394890625
"result.78.8",78,104,195.039511485417,195.039511485417,195.039511485417,195.039511485417,195.039511485417,195.039511485417,195.039511485417,195.039511485417,195.039511485417,195.039511485417,195.039511485417,195.039511485417
"result.79.8",79,104,377.117339844539,357.283230200549,248.394749749411,248.686715624696,286.74374372019,245.878953038447,213.694630835125,241.747247022363,332.937728383277,249.628803142625,328.072247423072,352.845988916815
"result.80.8",80,104,1086.76903826583,815.264242425795,626.993854072247,343.570941365221,659.36466723125,425.333209284795,337.565125163265,444.934219585678,640.992500031998,698.185842665798,943.537523170927,953.806789107764
"result.81.8",81,104,333.480432877084,333.480432877084,333.480432877084,333.480432877084,333.480432877084,333.480432877084,333.480432877084,333.480432877084,333.480432877084,333.480432877084,333.480432877084,333.480432877084
"result.82.8",82,104,284.742434992266,239.480955261836,194.83910808028,167.828672763482,184.274591754307,137.705322735047,133.933669828945,196.049717094223,246.211084014598,164.564983653977,274.035858875171,254.240791574635
"result.83.8",83,104,648.73983801645,612.367061085784,598.119687607875,632.979351290422,1234.66115112524,566.590338833483,634.913864085868,801.740434635719,644.858745161632,553.008875808492,729.427402811794,565.457856529886
"result.84.8",84,104,48.9680602465194,37.2139073058996,40.371979807354,39.5234778374693,39.7514509421294,39.6901997744327,39.7066565645869,39.702235000846,39.7034229740614,39.7031037927845,39.7031895495055,39.7031665086327
"result.85.8",85,104,23.9336010446212,23.9336010446212,23.9336010446212,23.9336010446212,23.9336010446212,23.9336010446212,23.9336010446212,23.9336010446212,23.9336010446212,23.9336010446212,23.9336010446212,23.9336010446212
"result.86.8",86,104,75.1080206099556,144.382229381548,89.6595838976257,80.6921378250944,288.913346710822,138.380647972537,111.415049850274,139.449783425379,96.0737651456128,113.678269308853,88.3195447628919,54.6982502930047
"result.87.8",87,104,95.4802053581635,111.651142114698,96.8292886608255,154.751164090786,401.587708020204,167.142463271658,101.560838344551,225.045820924511,76.7212974799414,105.514795060362,143.249133200157,52.2788235293598
"result.88.8",88,104,18.6213326710119,25.6058640086353,20.6024977252922,25.6603685379683,58.8451438138575,33.398558135384,34.6978207400995,34.9858989411837,24.0786911643547,20.5141404927873,24.867896600973,38.6657310341988
"result.89.8",89,104,47.9642870184833,72.5430267215618,64.5866217376308,62.4627689757923,101.739010026259,49.8753357897893,76.4763166845174,81.7860471076898,78.1758662746693,58.0294124956557,53.4011274410006,65.9621174007008
"result.90.8",90,104,89.2832717038201,91.486851503291,83.0712496123918,75.3141058731384,114.649918408111,62.5177861215504,75.421925148102,91.7799229987749,76.090369310804,70.183040657431,80.2811162102814,68.0149951005848
"result.91.8",91,104,30.1874701739583,30.1874701739583,30.1874701739583,30.1874701739583,30.1874701739583,30.1874701739583,30.1874701739583,30.1874701739583,30.1874701739583,30.1874701739583,30.1874701739583,30.1874701739583
"result.92.8",92,104,225.429769981285,235.912055205663,116.868310205078,120.535578110615,136.509560086352,153.955563654974,126.653694063664,169.746559141187,141.842873558914,188.83595413938,196.468259675006,199.337615351825
"result.93.8",93,104,145.486716101732,147.811438123317,141.092183952085,140.680954504868,178.389692932259,133.7520682312,141.745150091557,142.994657558104,126.242533000331,150.403913367155,130.103847070238,128.563699321392
"result.94.8",94,104,62.497295540474,127.595941975315,101.897152828588,102.128132919533,360.340797851388,65.5044320255056,90.9099444513755,219.575618542084,76.0884652864866,90.2088851802374,80.3302655027614,58.31457063663
"result.95.8",95,104,956.335561098508,1012.80017319348,879.098079130247,827.687296059508,1533.95797351131,726.081872204093,817.692499204447,1041.91280764755,798.238011624443,832.718374673745,895.502902139613,740.840747108003
"result.96.8",96,104,304.420987480292,294.271643145183,259.205721232068,257.97559592893,322.144275160862,239.911417834125,226.835113114972,309.399696161827,289.432107303033,285.436560839326,328.815489981671,377.740571122769
"result.97.8",97,104,422.516114805363,563.445338771469,462.737030477888,773.51158732346,1289.74778806847,459.803534684446,561.34112321747,814.414762327219,388.714901675202,395.699335950097,443.617287357863,353.448900496161
"result.98.8",98,104,560.553145823659,502.190501629176,341.938657980245,183.557117299276,150.951007114093,149.445872371695,261.487602969473,216.286069288328,228.323520804194,371.911656062119,572.91542298349,511.426749959122
"result.99.8",99,104,267.481013789583,267.481013789583,267.481013789583,267.481013789583,267.481013789583,267.481013789583,267.481013789583,267.481013789583,267.481013789583,267.481013789583,267.481013789583,267.481013789583
"result.100.8",100,104,278.600643466559,313.905354314456,320.546768162089,361.899832493527,836.455232001197,427.142993082495,437.045916812079,424.140908581819,339.007697129446,313.089948036037,348.984826147541,237.276425172377
"result.101.8",101,104,37.349799590518,54.952404941623,63.2950697422431,61.3777715940404,284.606407158017,93.7167220013975,92.1496712332502,113.265496817482,49.40263728879,48.9639020429505,26.1047001745051,27.1741799974909
"result.102.8",102,104,136.623536729856,159.797939412232,154.222001846171,162.900547378226,232.339739512212,181.845603821154,203.451457560058,175.641832355694,148.649019167383,138.641536906326,157.278428491765,112.250763986632
"result.103.8",103,104,74.954645746739,78.7437599448179,93.3611314676436,125.942084845199,196.137658390088,158.987962400628,131.612510553636,136.043920265581,119.969591945409,88.3688839247498,125.433069222012,81.2018027505119
"result.104.8",104,104,25.9938374604952,23.4787944581081,28.1995679401225,33.5135072779815,32.7305569842797,28.4732889709302,59.1055078914895,38.6019162133322,41.8348983284563,28.5034947810364,23.3114006506972,24.801677712708
"result.105.8",105,104,280.74116646727,209.228638140069,185.351186582586,245.961605345313,199.759483406742,169.50156397326,159.877228176156,192.22430619157,218.188903718397,240.406557997356,446.364373272648,409.014094768531
"result.106.8",106,104,60.186455576219,60.624614398813,50.4997294905519,49.5048852917463,61.4534147005943,47.5849013582512,53.8800995015827,51.4569302959834,56.6782013442451,105.157609439146,69.8098530365636,63.1583416111953
"result.107.8",107,104,94.6261931109611,65.7432815428512,66.4819345943191,60.6842998585824,70.320183502612,57.2685144381775,66.7282888734182,68.2763114472534,61.5119469319789,66.5440979814963,70.7874971549349,89.5808400299443
"result.108.8",108,104,21.9123667202168,18.5109897130539,18.2150969356088,18.4056124263006,19.8924629130213,21.2822617834323,17.4587835405744,18.1992061502277,19.1315071406344,18.9649052431471,20.2787787321778,20.141520320836
"result.109.8",109,104,48.3905278762157,33.2115343333966,25.6809672153166,22.3178940630135,26.2600057698806,22.4406568553336,21.0581855620968,43.1440855071555,37.9708548766745,43.4586234041585,60.7453921068355,40.337269509958
"result.110.8",110,104,129.066222807456,114.235624464949,87.7603481790488,59.6301204510829,78.4720967476087,107.260201670069,57.0422051203505,70.4923451500452,86.7746176134037,100.952245593537,135.258575241228,128.885572074885
"result.111.8",111,104,17.26038195,17.26038195,17.26038195,17.26038195,17.26038195,17.26038195,17.26038195,17.26038195,17.26038195,17.26038195,17.26038195,17.26038195
"result.1.9",1,105,25826.1329954639,20868.4606840278,21590.3212639034,44554.2191993639,18719.9105578887,20382.2777916843,25705.2488122042,19566.753217186,19654.0624335596,24077.2161038602,21618.5212998931,24097.7104725935
"result.2.9",2,105,8435.21021523014,6256.0898362055,7235.65603518658,14865.1204572251,5939.30806276172,6658.15381055703,8421.74457089497,5880.27859293508,5624.58031147695,7118.02274318567,6039.36210044055,6621.58891855084
"result.3.9",3,105,3811.76251455523,3970.52139210582,4120.38265464079,10040.6270477184,3653.21865677745,4562.74310607262,4944.83370533245,3898.26731459709,3653.68199254716,3760.85014239621,3223.56275387523,3480.73383944479
"result.4.9",4,105,7050.49756633664,6095.83995956091,5460.10978813068,10257.0810005086,4166.90170669098,4348.31739229069,5789.2074851643,5241.36727794579,5258.3259326184,7351.35125121089,6741.95875519097,7820.01468720428
"result.5.9",5,105,1804.82540419967,1563.80591502227,1366.17129462437,3428.61804357947,1258.98411576945,1578.55272568484,1989.27358632828,1407.58487095123,1280.3943340463,1455.91402314545,1139.59550685579,1369.81138224071
"result.6.9",6,105,2595.80096460579,2336.72321839054,2338.63110476696,3566.28558683506,1594.45737682726,2149.7265468343,2723.99313877772,1911.56052744591,2130.09029038542,2536.28972892841,2298.52711306246,2970.50511054122
"result.7.9",7,105,670.918330288064,772.403991703313,780.365681222325,1911.53330182291,1064.25503666873,1101.16998394186,992.4469366951,592.093337969746,511.526957054016,491.366226115053,342.223534938739,423.282188769342
"result.8.9",8,105,524.667290038263,282.285402618029,259.351331836222,344.447137552563,379.883591528613,244.645894176602,349.567607037183,402.963379248934,654.937102799364,1059.52252298708,906.117332427134,830.154856077043
"result.9.9",9,105,2353.45267675068,2086.6824028773,2390.60913711939,3734.68546253305,1936.22968280729,2002.89192302364,2427.96480189988,1922.64363967558,1951.62392295966,2190.74565105743,1889.6543418893,2082.92576268196
"result.10.9",10,105,2270.53904094275,1827.14673983927,1759.06393250857,5045.76439914335,1570.72158819072,1747.70846463929,2484.41077057513,1604.04965404573,1604.74087335924,1956.42597467918,1694.02035492377,1737.47337825572
"result.11.9",11,105,909.702911343573,631.515371607381,877.682923308313,3096.17469403054,857.134985931439,910.209224891837,1164.68346841617,633.982252176693,520.99160720644,651.972481773783,499.485314045723,568.873621277804
"result.12.9",12,105,1046.63421382811,776.404711447281,764.933544173591,1324.03308924629,564.864548801393,1002.04619832362,1055.37184662104,743.993341324895,688.89364923505,1066.62589854239,846.50568233671,942.0993986633
"result.13.9",13,105,1127.43484718347,978.232233392674,1233.66467207354,1399.91489305579,868.939972878059,1062.92501253971,1085.05130168747,971.476241998844,948.289125496546,1137.27374490426,976.422948959505,989.079435217067
"result.14.9",14,105,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875
"result.15.9",15,105,1637.32258361402,1765.70741214115,1884.29759889108,4741.83471945702,1549.23653840859,1988.54755515023,2059.16919279701,2008.46719855532,1655.65686069909,1799.6783255928,1419.39257386959,1649.25278349936
"result.16.9",16,105,45.1075202099975,63.1063269386168,51.2727770883159,68.4970346513637,53.8355148237632,51.5277978137229,63.087410932306,65.9824857138515,58.9866491319212,56.6706030881989,53.7622259929306,52.8914687238232
"result.17.9",17,105,543.060842322462,478.807167928856,505.812068666452,1788.58592749278,606.618559549592,621.498194221542,623.356575970002,386.074177561697,400.23481175036,374.030005663033,328.16720987146,413.986924156934
"result.18.9",18,105,583.889625270459,612.241665522705,655.4253427276,1443.73905077899,566.874312572479,774.585705931127,916.247490398362,714.897747095976,584.939518870392,747.993146863445,757.760957527366,742.20952894833
"result.19.9",19,105,893.924469140723,815.196567239323,944.993600759821,2325.63549378167,822.744444182926,1018.65858519821,1175.14719533773,719.678291792252,798.111579939194,725.209346557251,637.236152901959,720.538507625912
"result.20.9",20,105,3837.71496607422,3280.09900002665,3001.15661569968,6830.93924628975,2684.64106943302,2676.66496543852,3446.78446503675,2803.91005983512,2754.59689568897,3449.52207632171,3397.38581858775,4302.84730901253
"result.21.9",21,105,1040.48594642859,775.858206493304,825.955836421805,1156.99086054711,682.03046932754,708.145619960994,838.462231370762,798.802295456717,896.473409888304,1038.93198819477,931.855783166801,1210.18826661494
"result.22.9",22,105,1590.42689138239,1011.39141255862,951.367050862861,1158.76128059335,713.078048560509,665.91747346105,916.815188980168,912.011076582318,1133.41234772151,1563.7782125351,1641.6906958152,1727.28646552921
"result.23.9",23,105,561.329599685542,436.223726377683,554.41012896898,567.729607591416,403.826749957978,450.593509522833,546.032556024501,526.824735933493,475.267238189389,557.63797372921,572.656095271563,546.147414532894
"result.24.9",24,105,703.89495824913,683.448126408141,731.032068353497,1327.78266690624,644.512124379213,661.683890891359,838.727444262034,683.999789928583,596.054347922254,823.164991027345,608.116997934831,689.696814551002
"result.25.9",25,105,283.698037222781,201.966537760143,241.650108841513,717.263735105587,326.028142243031,250.683178845608,440.9544824986,244.416226140663,201.845187223738,257.287042736792,132.888858927456,181.023632067511
"result.26.9",26,105,552.655385107313,352.983652841464,210.507211705468,545.193424495988,238.659416164228,238.817284269617,410.198982737779,330.349468028694,269.36794954512,406.402591748738,352.623792226837,424.873638440473
"result.27.9",27,105,282.386008147434,245.544908855545,215.741393812964,634.539571799579,212.679115236151,345.557984505111,385.989206876602,267.284186185567,181.240785679974,238.422613720387,185.173493892407,155.83197683068
"result.28.9",28,105,2049.34513602887,1577.48875322986,1785.80936301593,3212.32727292945,1382.57567159576,1542.23161449022,2211.05305651507,1436.47872309203,1526.58095801587,1731.59649102991,1532.38450015562,1875.36268162809
"result.29.9",29,105,519.053962128129,333.572021992361,175.27801480099,153.874241677028,146.181159687362,242.989369916221,207.278292404481,221.567797715155,362.642868993561,572.166182797057,513.600369178836,551.696594325975
"result.30.9",30,105,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208
"result.31.9",31,105,308.115741707751,318.307678845278,363.563279977752,846.654979602668,429.034571273535,443.023745230461,433.152384685916,343.669256663989,309.636971640355,337.33822386825,231.349044454007,254.307928202587
"result.32.9",32,105,202.543294172681,229.458874245312,207.168651737556,624.985254874422,344.852645311005,322.015505591364,326.045395415569,185.118217301998,154.689978475981,158.121101939457,116.756752900173,141.356361860949
"result.33.9",33,105,136.377219332905,134.298880392039,159.089404448435,243.533479885217,197.987728658427,196.164367617949,179.648547020405,160.279288589916,112.944894062824,139.741184655512,102.88624635943,153.779984537535
"result.34.9",34,105,360.094618869395,283.504930268981,310.058973331965,309.30722165005,234.634478306085,256.783372724003,299.325346376995,328.808474967546,441.453956690367,620.666912282522,567.984020568625,485.942106496698
"result.35.9",35,105,178.447636635819,162.082124026919,109.514837800106,134.075561672393,205.510072953279,119.028582256719,136.557163282248,173.960645471773,170.11747308069,162.295957742976,177.899252452118,253.684388702254
"result.36.9",36,105,1965.89550994046,1713.77824440451,1757.5073280934,2761.49928871892,1741.87718823728,1723.73118995161,1671.26950243581,1634.92895310875,1559.11040668427,1800.32086809685,1615.59059123892,1657.82778934662
"result.37.9",37,105,252.955620286862,245.220132753114,354.599578529957,1009.71819500286,328.645756477311,214.647250285226,436.204390126578,228.302172446488,228.03871136898,253.835044373427,246.486732265879,233.648529281847
"result.38.9",38,105,662.363359772502,532.739923469732,570.779101494406,1360.46083396235,562.477415146457,558.519403289715,781.109869145174,535.548424554488,479.244903462334,602.590484250831,539.621222664496,496.427195879769
"result.39.9",39,105,1630.05731632287,1229.94326831879,1391.3029573539,3578.38922547213,1203.77373941026,1251.80888646141,1711.53678571026,1070.59896486689,1065.01531346986,1319.3402660004,1232.70244052848,1329.78057011929
"result.40.9",40,105,909.702911343573,631.515371607381,877.682923308313,3096.17469403054,857.134985931439,910.209224891837,1164.68346841617,633.982252176693,520.99160720644,651.972481773783,499.485314045723,568.873621277804
"result.41.9",41,105,208.07673327749,122.707064408863,142.885320854332,286.60823959105,148.388430149999,125.647423462824,179.931784285128,97.4452176428433,115.701487854402,458.389866228422,430.230021718253,366.623756335014
"result.42.9",42,105,173.972689530623,225.691992107712,169.704778035915,187.188601905067,157.453200857797,255.742197673229,281.124134140306,196.310941895888,180.577084444692,149.099851077796,157.944129122791,158.401123434863
"result.43.9",43,105,216.498388050871,241.380462909172,245.597962093101,618.207642250801,162.777934787981,280.314767614165,371.071003976259,210.298216464782,244.602387140171,223.044336056827,166.76438627802,255.504709744054
"result.44.9",44,105,204.68168125841,199.82460346525,199.82460346525,199.82460346525,199.82460346525,199.82460346525,199.82460346525,199.82460346525,199.82460346525,199.82460346525,199.82460346525,199.82460346525
"result.45.9",45,105,398.274467875884,418.945400647305,489.200586402046,633.166906185996,353.695839845126,388.563900188405,433.758077931084,384.792689885425,354.499646036078,418.369987349378,371.464136540232,384.599536065758
"result.46.9",46,105,409.158205864947,325.557065974076,312.42237824785,430.365353822336,287.749707553263,475.032556753691,343.351206355368,347.871895400772,348.997664126363,341.539057265942,362.654227464203,326.81117709531
"result.47.9",47,105,136.411335990625,136.411335990625,136.411335990625,136.411335990625,136.411335990625,136.411335990625,136.411335990625,136.411335990625,136.411335990625,136.411335990625,136.411335990625,136.411335990625
"result.48.9",48,105,99.5767343421666,134.739029330594,103.477918094745,156.987006516603,134.194031305299,133.028684342746,141.179932603954,139.556214567646,125.898890957747,153.249968074198,125.621163876149,136.118954669192
"result.49.9",49,105,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875,468.717580746875
"result.50.9",50,105,1452.28929042251,1548.22546855832,1511.97765238167,2595.22079937687,1278.70185888238,1457.98187263007,1637.40888212176,1857.35316814995,1448.68344186442,1514.13371556584,1373.22899781889,1323.71216667072
"result.51.9",51,105,161.365380781895,210.711537259868,287.912401067746,970.787333833168,208.297897943965,385.594611936081,244.95679280565,171.742839317763,153.625942157148,118.928896076101,150.452749624869,120.072793522399
"result.52.9",52,105,186.114399860365,151.898001569561,182.811053002799,705.098511873757,162.557890210491,220.130269844078,246.956492833605,149.574380569705,132.031592684174,119.732516711823,111.44616137895,128.217437678725
"result.53.9",53,105,45.1075202099975,63.1063269386168,51.2727770883159,68.4970346513637,53.8355148237632,51.5277978137229,63.087410932306,65.9824857138515,58.9866491319212,56.6706030881989,53.7622259929306,52.8914687238232
"result.54.9",54,105,120.773675360934,107.183546779003,103.448153478812,509.586646631994,209.752875260668,208.465685239575,171.157883855865,93.7591986029446,124.131370625016,116.670708365426,136.984612100933,129.179983566835
"result.55.9",55,105,220.730838983096,183.247650027481,238.516713444953,629.261373145812,254.781987594411,246.83775802508,311.319590938234,200.753448781129,166.743334665265,185.148332593796,147.432212664492,159.86317826321
"result.56.9",56,105,138.24236755956,133.777043196262,124.4255105091,643.278643154635,175.987576912487,192.540177003258,154.89886134656,65.0997969012892,115.397984642549,70.2271355359835,79.268059766733,99.7137853476093
"result.57.9",57,105,140.068797964483,154.278061114441,179.187665196199,357.922377722089,143.384813768219,191.002539486169,212.268389396516,149.813271747368,186.942749768346,206.121189937664,141.576369613584,159.399661384338
"result.58.9",58,105,86.7380922986964,118.348389572486,133.758020261279,99.6006703233386,75.4977339999317,102.043139301342,108.415672574589,104.511487007532,114.970937034642,83.4761150475719,82.2500935275233,81.5061811297672
"result.59.9",59,105,232.606852686528,225.403207372425,191.63880460789,523.825605631181,209.610824338382,234.762996195261,341.847520792141,258.277694851532,185.183296841856,403.409487997666,379.15047268845,354.080745653469
"result.60.9",60,105,61.1255511166667,61.1255511166667,61.1255511166667,61.1255511166667,61.1255511166667,61.1255511166667,61.1255511166667,61.1255511166667,61.1255511166667,61.1255511166667,61.1255511166667,61.1255511166667
"result.61.9",61,105,62.9265395060033,56.8782495917346,43.2722786954517,93.0380686155194,46.4484350926419,63.5006991480983,41.1411914218739,39.6956350531236,44.1516288099661,50.6724199300751,35.156531631308,40.1175403475305
"result.62.9",62,105,30.00266066875,30.00266066875,30.00266066875,30.00266066875,30.00266066875,30.00266066875,30.00266066875,30.00266066875,30.00266066875,30.00266066875,30.00266066875,30.00266066875
"result.63.9",63,105,176.876921343686,162.651315356174,176.509851664991,244.904522737034,142.969043926233,166.824493625099,193.58846812999,147.633238365361,201.764978889711,142.9006689737,160.248482152276,180.284692855799
"result.64.9",64,105,27.7629089520833,27.7629089520833,27.7629089520833,27.7629089520833,27.7629089520833,27.7629089520833,27.7629089520833,27.7629089520833,27.7629089520833,27.7629089520833,27.7629089520833,27.7629089520833
"result.65.9",65,105,257.113132121667,236.552175856866,326.573251341646,1346.26600488595,350.04335556157,414.859911049734,425.599999767734,198.638243304697,206.659295121523,192.869988071635,155.83384209119,180.123738495928
"result.66.9",66,105,163.97623445625,163.97623445625,163.97623445625,163.97623445625,163.97623445625,163.97623445625,163.97623445625,163.97623445625,163.97623445625,163.97623445625,163.97623445625,163.97623445625
"result.67.9",67,105,39.5974081929754,37.6533368531392,40.3555074601054,46.2504296516145,42.7298247945948,50.1659573227506,45.5057016755386,51.6443134760209,47.2771171137773,40.6217232583969,45.2024692224468,41.4320141646211
"result.68.9",68,105,96.1804729895834,96.1804729895834,96.1804729895834,96.1804729895834,96.1804729895834,96.1804729895834,96.1804729895834,96.1804729895834,96.1804729895834,96.1804729895834,96.1804729895834,96.1804729895834
"result.69.9",69,105,77.7054339289427,70.9833539751707,91.4682422496596,104.968666916391,55.6975133671057,79.9947889823011,126.136760564758,73.0375372104749,58.0256978131723,52.216222726473,60.6953266216254,71.4418333949818
"result.70.9",70,105,39.0341006813042,42.7043664093515,39.8624959502605,42.4652829906733,31.1869539316657,35.1376384993485,39.7823085879176,33.732314058993,40.7445221905695,35.1225022425994,33.5880928492041,31.2963745951001
"result.71.9",71,105,1503.69566986297,1435.62858213893,1077.04756372757,2370.58329893926,1052.06761612578,1094.59367394278,1236.96092131945,985.420378396835,1011.51894059459,1220.09793748218,1386.91204815748,1765.35997866506
"result.72.9",72,105,1390.70039726399,1213.38681656203,1112.26623857611,2506.8949385593,1028.60362706451,1023.90493194237,1402.41397222758,1230.9527463605,1107.79774936516,1353.08829738083,1152.70664691781,1452.70651567597
"result.73.9",73,105,1172.81800364775,939.84169612736,901.947370916761,2054.59674469921,653.430852006928,810.795723263948,779.372650841323,721.654978513629,772.214574226362,1173.12470537711,1036.24684560025,1086.83837384657
"result.74.9",74,105,460.499946037194,275.624835891145,309.404640267079,405.927407112821,312.650227117665,284.789501561151,336.71034157721,344.934888656137,314.166168995873,344.854215957784,306.456191465331,481.369574685566
"result.75.9",75,105,169.259052730592,121.625300856089,123.997584452073,179.27502090488,131.161268506164,120.206216697185,161.806779703776,150.979013897745,151.152342037628,186.587365127061,131.040498399595,192.693395579114
"result.76.9",76,105,176.985836157067,224.846083243811,258.946878152974,283.966773070654,153.872474069834,171.8670287183,229.128827453155,146.15934868225,322.000690916322,223.173000997703,246.630891272669,313.871340141571
"result.77.9",77,105,193.70553009375,193.70553009375,193.70553009375,193.70553009375,193.70553009375,193.70553009375,193.70553009375,193.70553009375,193.70553009375,193.70553009375,193.70553009375,193.70553009375
"result.78.9",78,105,253.610595146089,253.610595146089,253.610595146089,253.610595146089,253.610595146089,253.610595146089,253.610595146089,253.610595146089,253.610595146089,253.610595146089,253.610595146089,253.610595146089
"result.79.9",79,105,367.24247530176,244.092125033719,246.381795223527,288.177429438052,242.874053717691,205.243740923373,237.298765894588,338.322163466488,245.554944667119,331.961886401752,352.648998941046,342.765997682024
"result.80.9",80,105,753.744801959838,596.219452830005,382.949649664231,622.659789367299,484.019054514558,310.507424615292,484.842220133496,640.633018409265,755.530814840291,979.472501430852,950.799441604455,878.976518771297
"result.81.9",81,105,333.301721546875,333.301721546875,333.301721546875,333.301721546875,333.301721546875,333.301721546875,333.301721546875,333.301721546875,333.301721546875,333.301721546875,333.301721546875,333.301721546875
"result.82.9",82,105,238.936526244746,201.647232504404,181.325320708379,179.825476932837,144.002911938142,144.46160663603,191.637089627884,243.531443168906,162.97812928383,267.759724877523,250.20266031255,233.725163165053
"result.83.9",83,105,612.275757806762,598.192928040236,635.109657645977,1231.75785106982,569.071999150521,633.072575081462,800.490728390468,644.656394390342,554.375584510264,729.686609973009,564.652898564909,650.122103112741
"result.84.9",84,105,46.0001295199863,37.7903407543826,39.7947522781531,39.3053772562942,39.424857666968,39.3956866469994,39.402808721666,39.4010698744261,39.4014944121999,39.401390761737,39.4014160678914,39.4014098894197
"result.85.9",85,105,23.5465731812405,23.5465731812405,23.5465731812405,23.5465731812405,23.5465731812405,23.5465731812405,23.5465731812405,23.5465731812405,23.5465731812405,23.5465731812405,23.5465731812405,23.5465731812405
"result.86.9",86,105,144.20437103901,89.9795387744688,80.986398621283,288.999316558942,138.565751259875,111.457197915502,139.174454573858,95.7601765957964,113.908238096197,88.0850299808073,54.7328236658614,87.3456730226558
"result.87.9",87,105,110.16493038631,95.3487524996385,155.791944690773,403.51594299011,168.179260426702,98.2546233332199,235.478108392786,71.9873822085168,108.956797041724,148.941741842628,52.7638417027438,80.3747136687938
"result.88.9",88,105,25.7261372188322,20.7600251248421,25.8207545022843,58.7576684394257,33.4341353829137,34.8030685326968,35.0418344640013,24.2253243698438,20.6816845546493,25.0169223751206,38.6854286414039,21.956552573878
"result.89.9",89,105,72.4538115651787,64.4147994931659,62.248239934726,101.986525668335,49.5081832687973,76.4619717881463,81.8240470783346,78.1432123400828,57.7404172868994,53.0777059675447,65.8329083086344,50.8622153331046
"result.90.9",90,105,91.3229592186542,83.0366110657268,75.042298171786,114.196721287893,62.327339728664,75.4831235157663,91.3237446658252,75.8319177635159,69.9324437707097,79.8025809258023,67.9042691303355,80.2843374041459
"result.91.9",91,105,30.1685291177048,30.1685291177048,30.1685291177048,30.1685291177048,30.1685291177048,30.1685291177048,30.1685291177048,30.1685291177048,30.1685291177048,30.1685291177048,30.1685291177048,30.1685291177048
"result.92.9",92,105,231.170479903975,110.698636908276,118.653505985747,136.037981751436,159.188304534785,126.5790717916,170.37297170543,139.351433344409,188.387022579538,199.5944639168,204.620923398671,168.664233433143
"result.93.9",93,105,147.877673444641,141.225778065599,140.818671087658,178.149389126068,133.959245114005,141.872198387726,143.109179863793,126.524991039372,150.44415979198,130.347596430401,128.822888265997,142.470657302394
"result.94.9",94,105,155.727521259912,120.198037301994,91.7738447222403,335.091001373504,78.9434684255556,113.00057892218,225.214997731929,99.1851622967819,70.1181571258817,121.437841893371,69.3689644821773,67.8949336055163
"result.95.9",95,105,1012.48673760594,879.516446234378,827.585895017595,1534.01243278143,725.755179845199,817.235866143571,1041.94593396577,798.145472426565,832.753355492493,895.457687729552,741.094606656462,963.1872639808
"result.96.9",96,105,272.658815785994,279.474871083399,267.993927046779,310.248411856413,266.11725575346,224.584498483927,317.308900745611,296.694637953797,282.368403894522,338.528972043164,366.82334359541,606.448347529332
"result.97.9",97,105,565.2056732165,463.137421887143,765.953874668542,1291.33059066587,459.220008661758,560.375491895058,816.17172131516,390.088453616245,395.074963809455,445.390622966784,355.920074771661,394.191053051613
"result.98.9",98,105,519.053962128129,333.572021992361,175.27801480099,153.874241677028,146.181159687362,242.989369916221,207.278292404481,221.567797715155,362.642868993561,572.166182797057,513.600369178836,551.696594325975
"result.99.9",99,105,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208,266.095985680208
"result.100.9",100,105,308.115741707751,318.307678845278,363.563279977752,846.654979602668,429.034571273535,443.023745230461,433.152384685916,343.669256663989,309.636971640355,337.33822386825,231.349044454007,254.307928202587
"result.101.9",101,105,52.5105312672816,63.14979808238,70.5810029674715,247.116087767741,101.221967849813,97.5717431809358,109.794349795933,47.5503377563542,56.0091251897859,25.6619512901301,33.8799312553782,44.0179390766819
